Time,Q1,Q2,Q3,Q4,Q5,Q6,Qdot1,Qdot2,Qdot3,Qdot4,Qdot5,Qdot6,x,y,z,xdot,ydot,zdot,FT1,FT2,FT3,FT4,FT5,FT6,handle_pos1,handle_pos2,mag11, mag12, mag21,mag22,f1,f2, dxl_pos1, dxl_pos2
22:31:51:428511,-0.0635474,-0.355087,1.30032,-0.00275762,1.47721,2.28228,0.058751,0.00277911,0.0680272,-0.000555452,-0.0650865,0.0589792,0.426883,-0.0279364,0.267527,-0.000985853,0.0251187,-0.019492,-0.39,3.09,3.08,-0.059,-0.229,0.0349998,-0.0157,-0.0056,0.00870947,0.0401095,0.0187932,0.0299932,6.28866,0.983433,1550,1549
22:31:51:433660,-0.0632333,-0.355087,1.30069,-0.00277507,1.4769,2.28245,0.0570874,-0.00198453,0.0599653,-0.000530381,-0.0617927,0.0573045,0.426842,-0.0278216,0.2674,0.000599233,0.024307,-0.0190686,-0.39,3.09,3.08,-0.059,-0.229,0.0349998,-0.0157,-0.0056,0.00870947,0.0401095,0.0187932,0.0299932,6.28866,0.983433,1550,1549
22:31:51:438775,-0.0629191,-0.355087,1.30099,-0.00277507,1.47651,2.28268,0.0554635,-0.0066353,0.0522004,-0.00051219,-0.0586821,0.0556717,0.426828,-0.0276902,0.267288,0.00214464,0.0235159,-0.0186876,-1.37,4.14,3.22,-0.171,-0.227,0.0419998,-0.0157,-0.0057,0.00870947,0.0401095,0.0187932,0.0299932,6.28866,0.983433,1550,1549
22:31:51:443777,-0.0625875,-0.355087,1.30125,-0.00277507,1.47606,2.28298,0.0528203,-0.0128426,0.0425898,-0.000492332,-0.0552862,0.0530175,0.42685,-0.0275569,0.267198,0.00418243,0.0222602,-0.0184082,-1.37,4.14,3.22,-0.171,-0.227,0.0419998,-0.0157,-0.0057,0.0086932,0.0400932,0.0186932,0.0300932,6.30589,1.00604,1549,1549
22:31:51:448898,-0.0622733,-0.355087,1.30151,-0.00277507,1.47566,2.28327,0.0502399,-0.0188974,0.033283,-0.000477923,-0.0520414,0.0504269,0.426899,-0.0274178,0.267119,0.0061696,0.0210359,-0.0181564,-0.0700006,2.93,3.72,-0.245,-0.154,0.072,-0.0157,-0.0057,0.00870947,0.0401095,0.0186932,0.0300932,6.28866,1.00604,1550,1549
22:31:51:453898,-0.0619941,-0.355105,1.30174,-0.00277507,1.4754,2.28352,0.0491388,-0.0229528,0.0277063,-0.000474291,-0.0505231,0.0493215,0.426934,-0.0272853,0.26704,0.00749761,0.0204848,-0.0181872,-0.0700006,2.93,3.72,-0.245,-0.154,0.072,-0.0157,-0.0057,0.00870947,0.0401095,0.0186932,0.0300932,6.28866,1.00604,1550,1549
22:31:51:459033,-0.0617498,-0.355122,1.30196,-0.00277507,1.47517,2.28375,0.0480632,-0.0269028,0.0222663,-0.000464719,-0.049036,0.048241,0.426945,-0.0271663,0.266964,0.00879245,0.0199475,-0.0182149,0.17,2,4.42,-0.222,-0.104,0.0649998,-0.0157,-0.0056,0.00870947,0.0401095,0.0187769,0.0299769,6.28866,0.986127,1550,1548
22:31:51:464148,-0.0615403,-0.355175,1.30216,-0.00277507,1.47496,2.28397,0.047213,-0.0294559,0.0199403,-0.000456002,-0.0492655,0.0473908,0.426947,-0.0270617,0.266887,0.00959183,0.0195374,-0.0185945,0.17,2,4.42,-0.222,-0.104,0.0649998,-0.0157,-0.0056,0.00870947,0.0401095,0.0187932,0.0299932,6.28866,0.983433,1550,1549
22:31:51:469133,-0.0613309,-0.355262,1.30226,-0.00277507,1.47475,2.28425,0.0463826,-0.0319362,0.0175903,-0.000446658,-0.0493981,0.04656,0.426955,-0.0269724,0.266807,0.0103712,0.0191376,-0.0189361,0.29,1.85,4.98,-0.15,-0.11,0.0469999,-0.0157,-0.0056,0.00870947,0.0401095,0.0187932,0.0299932,6.28866,0.983433,1550,1549
22:31:51:474149,-0.061104,-0.355366,1.30233,-0.00277507,1.47454,2.2846,0.0456966,-0.0341926,0.016364,-0.000441367,-0.05043,0.0458764,0.426988,-0.0268846,0.266738,0.0110579,0.0188059,-0.0195245,0.29,1.85,4.98,-0.15,-0.11,0.0469999,-0.0158,-0.0057,0.00860947,0.0402095,0.0186932,0.0300932,6.39638,1.00604,1550,1549
22:31:51:479303,-0.0608596,-0.355524,1.30238,-0.00277507,1.47433,2.28495,0.0450256,-0.0363825,0.0150359,-0.000436935,-0.0512937,0.0452075,0.427032,-0.0267901,0.266672,0.0117277,0.0184824,-0.020054,0.87,2.13,4.59,-0.205,-0.181,0.0709999,-0.0158,-0.0056,0.00859319,0.0401932,0.0187769,0.0299769,6.41391,0.986127,1549,1548
22:31:51:484255,-0.0606153,-0.355698,1.30242,-0.00277507,1.47412,2.28518,0.0450725,-0.0388066,0.0125603,-0.000437396,-0.051242,0.0452543,0.427085,-0.0266885,0.266589,0.0125158,0.018459,-0.0203352,0.87,2.13,4.59,-0.205,-0.181,0.0709999,-0.0158,-0.0056,0.00860947,0.0402095,0.0187932,0.0299932,6.39638,0.983433,1550,1549
22:31:51:489389,-0.0603884,-0.35589,1.30245,-0.00277507,1.47388,2.2853,0.0451164,-0.0411656,0.0100817,-0.000437815,-0.0511224,0.0452981,0.427143,-0.0265873,0.266504,0.0132842,0.0184363,-0.0205884,1.78,2.47,4.39,-0.289,-0.219,0.0809999,-0.0158,-0.0056,0.00860947,0.0402095,0.0187932,0.0299932,6.39638,0.983433,1550,1549
22:31:51:494499,-0.060179,-0.3561,1.30249,-0.00279253,1.4736,2.28544,0.0462533,-0.043838,0.00674975,-0.000449172,-0.0504597,0.0464343,0.42721,-0.026494,0.266412,0.0141976,0.0188713,-0.0207162,1.78,2.47,4.39,-0.289,-0.219,0.0809999,-0.0158,-0.0056,0.00860947,0.0402095,0.0187932,0.0299932,6.39638,0.983433,1550,1549
22:31:51:499517,-0.0599695,-0.356309,1.3025,-0.00279253,1.47325,2.28561,0.0473603,-0.0464424,0.00346909,-0.000461204,-0.0497795,0.0475415,0.427286,-0.0264129,0.266312,0.0150881,0.0192955,-0.0208312,1.38,1.22,5.07,-0.211,-0.196,0.059,-0.0158,-0.0056,0.00859319,0.0401932,0.0187932,0.0299932,6.41391,0.983433,1549,1549
22:31:51:504612,-0.0597775,-0.356536,1.3025,-0.00279253,1.47287,2.28579,0.0478637,-0.0472816,0.0037592,-0.00047222,-0.0509075,0.0480492,0.427383,-0.0263289,0.266218,0.0153371,0.0195013,-0.0212796,1.38,1.22,5.07,-0.211,-0.196,0.059,-0.0158,-0.0057,0.00859319,0.0401932,0.0186932,0.0300932,6.41391,1.00604,1549,1549
22:31:51:509627,-0.0595681,-0.356763,1.30252,-0.00279253,1.47252,2.28598,0.0483538,-0.0480928,0.00393944,-0.000484891,-0.0518975,0.0485434,0.427494,-0.0262532,0.266122,0.0155802,0.0197018,-0.0216831,1.43,0.540001,5.36,-0.122,-0.214,0.046,-0.0158,-0.0057,0.00860947,0.0402095,0.0186769,0.0300769,6.39638,1.0088,1550,1548
22:31:51:514769,-0.0593237,-0.35699,1.30252,-0.00279253,1.47229,2.28619,0.0488317,-0.0479167,0.00585917,-0.000495215,-0.0536398,0.0490272,0.427592,-0.0261692,0.26602,0.0154786,0.0199182,-0.0221946,1.43,0.540001,5.36,-0.122,-0.214,0.046,-0.0158,-0.0056,0.00859319,0.0401932,0.0187932,0.0299932,6.41391,0.983433,1549,1549
22:31:51:519750,-0.0590619,-0.357251,1.30252,-0.00280998,1.47213,2.28642,0.0492962,-0.0477378,0.00761461,-0.00050027,-0.0552151,0.0494966,0.427667,-0.0260687,0.265923,0.0153796,0.0201292,-0.0226549,1.23,0.41,4.91,-0.084,-0.228,0.0509999,-0.0158,-0.0056,0.00860947,0.0402095,0.0187932,0.0299932,6.39638,0.983433,1550,1549
22:31:51:524904,-0.0587652,-0.357496,1.30254,-0.00280998,1.47196,2.28668,0.0495035,-0.0473221,0.00880965,-0.000497447,-0.055993,0.0497069,0.427727,-0.0259641,0.265812,0.0152166,0.0202349,-0.0228444,1.23,0.41,4.91,-0.084,-0.228,0.0509999,-0.0158,-0.0056,0.00860947,0.0402095,0.0187932,0.0299932,6.39638,0.983433,1550,1549
22:31:51:529900,-0.058486,-0.357723,1.30254,-0.00280998,1.47171,2.28697,0.0497048,-0.0469155,0.00993065,-0.000495294,-0.0567068,0.0499101,0.427786,-0.0258402,0.265702,0.0150576,0.020338,-0.0230151,1.75,0.91,4.75,-0.052,-0.225,0.0569999,-0.0158,-0.0056,0.00859319,0.0401932,0.0187932,0.0299932,6.41391,0.983433,1549,1549
22:31:51:535041,-0.0582067,-0.357932,1.30256,-0.00282743,1.47145,2.28731,0.0505516,-0.047173,0.00979634,-0.00050442,-0.0568276,0.0507582,0.427866,-0.025725,0.265605,0.0151489,0.0207015,-0.0230872,1.75,0.91,4.75,-0.052,-0.225,0.0569999,-0.0158,-0.0056,0.00859319,0.0401932,0.0187932,0.0299932,6.41391,0.983433,1549,1549
22:31:51:540022,-0.0579798,-0.358142,1.30256,-0.00282743,1.47119,2.28764,0.0513769,-0.0474242,0.0096479,-0.000514375,-0.0569272,0.0515859,0.427943,-0.0256137,0.265511,0.015238,0.0210559,-0.0231521,1.41,0.32,4.87,-0.04,-0.284,0.0519998,-0.0158,-0.0056,0.00860947,0.0402095,0.0187932,0.0299932,6.39638,0.983433,1550,1549
22:31:51:545133,-0.0577704,-0.358351,1.30259,-0.00282743,1.47093,2.28802,0.0517368,-0.0468499,0.0108416,-0.000520836,-0.0575455,0.0519483,0.428025,-0.025521,0.265422,0.0150326,0.021228,-0.0232727,1.41,0.32,4.87,-0.04,-0.284,0.0519998,-0.0158,-0.0056,0.00860947,0.0402095,0.0187932,0.0299932,6.39638,0.983433,1550,1549
22:31:51:550252,-0.057561,-0.358578,1.30263,-0.00284489,1.47065,2.28841,0.0520882,-0.0462898,0.011976,-0.000525388,-0.0581189,0.0523018,0.428096,-0.0254352,0.265322,0.0148325,0.0213958,-0.0233812,0.96,0.189999,4.84,-0.022,-0.321,0.0479999,-0.0158,-0.0056,0.00859319,0.0401932,0.0187932,0.0299932,6.41391,0.983433,1549,1549
22:31:51:555269,-0.0573515,-0.358805,1.30266,-0.00284489,1.47034,2.28865,0.0518931,-0.0455935,0.0132155,-0.000524715,-0.0586618,0.0521094,0.428172,-0.0253537,0.265214,0.0145748,0.0213337,-0.0234638,0.96,0.189999,4.84,-0.022,-0.321,0.0479999,-0.0158,-0.0056,0.00860947,0.0402095,0.0187932,0.0299932,6.39638,0.983433,1550,1549
22:31:51:560385,-0.0571072,-0.359067,1.30273,-0.00284489,1.46999,2.28879,0.0517029,-0.0449144,0.0144043,-0.000525782,-0.0591719,0.0519209,0.428257,-0.0252686,0.265107,0.0143237,0.0212731,-0.023538,0.599999,1.09,5.04,-0.016,-0.352,0.0419998,-0.0158,-0.0056,0.00860947,0.0402095,0.0187932,0.0299932,6.39638,0.983433,1550,1549
22:31:51:565372,-0.0568279,-0.359346,1.30278,-0.00286234,1.46955,2.28898,0.0511651,-0.0456469,0.0138971,-0.000521537,-0.0593988,0.0513835,0.428344,-0.0251686,0.264974,0.0145316,0.0210385,-0.0236999,0.599999,1.09,5.04,-0.016,-0.352,0.0419998,-0.0158,-0.0056,0.00860947,0.0402095,0.0187932,0.0299932,6.39638,0.983433,1550,1549
22:31:51:570507,-0.0565312,-0.359625,1.30287,-0.00286234,1.46913,2.28919,0.0506385,-0.046362,0.0133599,-0.000521932,-0.0595772,0.0508586,0.428458,-0.0250592,0.264839,0.0147346,0.0208097,-0.0238455,1.18,1.27,5.51,-0.00200003,-0.353,0.043,-0.0158,-0.0056,0.00860947,0.0402095,0.0187932,0.0299932,6.39638,0.983433,1550,1549
22:31:51:575606,-0.0562694,-0.359887,1.30294,-0.00287979,1.46885,2.28938,0.0508145,-0.0473384,0.0131812,-0.000526667,-0.0603745,0.0510376,0.428559,-0.0249373,0.264694,0.0150218,0.0208769,-0.0242117,1.18,1.27,5.51,-0.00200003,-0.353,0.043,-0.0158,-0.0056,0.00859319,0.0401932,0.0187932,0.0299932,6.41391,0.983433,1549,1549
22:31:51:580605,-0.0559902,-0.360131,1.30305,-0.00287979,1.46868,2.28961,0.050987,-0.0482799,0.0129313,-0.000526094,-0.0610647,0.0512132,0.428629,-0.0248329,0.264561,0.0153017,0.0209424,-0.0245413,0.87,0.00999832,5.85,0.024,-0.337,0.0599999,-0.0158,-0.0056,0.00860947,0.0402095,0.0187932,0.0299932,6.39638,0.983433,1550,1549
22:31:51:585728,-0.0557284,-0.360393,1.30315,-0.00289725,1.46847,2.28984,0.0506927,-0.047422,0.0156816,-0.00051488,-0.062958,0.0509233,0.428665,-0.0247147,0.264424,0.0149474,0.0208439,-0.0250135,0.87,0.00999832,5.85,0.024,-0.337,0.0599999,-0.0158,-0.0056,0.00859319,0.0401932,0.0187932,0.0299932,6.41391,0.983433,1549,1549
22:31:51:590729,-0.0554666,-0.360672,1.30327,-0.00289725,1.46822,2.29013,0.0504056,-0.0465767,0.0182587,-0.000504759,-0.0646897,0.0506415,0.428708,-0.0246088,0.26428,0.0146015,0.0207479,-0.0254385,-1.41,-0.580002,6.04,0.1,-0.398,0.056,-0.0158,-0.0056,0.00860947,0.0402095,0.0187932,0.0299932,6.39638,0.983433,1550,1549
22:31:51:595771,-0.0551873,-0.360952,1.30339,-0.00289725,1.46793,2.29047,0.0474162,-0.0451296,0.0218509,-0.000469199,-0.0668434,0.047655,0.428757,-0.0244989,0.264123,0.0139821,0.0195108,-0.0259147,-0.690001,1.85,5.94,0.041,-0.45,0.0449998,-0.0158,-0.0056,0.00860947,0.0402095,0.0187932,0.0299932,6.39638,0.983433,1550,1549
22:31:51:600911,-0.0548906,-0.361248,1.30353,-0.0029147,1.46753,2.29083,0.045531,-0.047197,0.0201452,-0.00044673,-0.0672105,0.0457688,0.428819,-0.0243821,0.263967,0.0145883,0.018678,-0.0262835,-0.690001,1.85,5.94,0.041,-0.45,0.0449998,-0.0158,-0.0056,0.00860947,0.0402095,0.0187932,0.0299932,6.39638,0.983433,1550,1549
22:31:51:606003,-0.0545939,-0.36151,1.30369,-0.0029147,1.46711,2.29115,0.0436911,-0.0492083,0.0183953,-0.000428235,-0.0674765,0.0439292,0.428902,-0.0242632,0.263797,0.0151793,0.0178659,-0.0266154,1.09,2.11,5.81,-0.083,-0.433,0.0549998,-0.0158,-0.0056,0.00860947,0.0402095,0.0187932,0.0299932,6.39638,0.983433,1550,1549
22:31:51:611008,-0.0543146,-0.361754,1.30387,-0.00293215,1.4666,2.29141,0.0439958,-0.0513531,0.0161409,-0.000431162,-0.067366,0.044234,0.428983,-0.0241399,0.263638,0.0158753,0.0179657,-0.026851,1.09,2.11,5.81,-0.083,-0.433,0.0549998,-0.0158,-0.0056,0.00860947,0.0402095,0.0187932,0.0299932,6.39638,0.983433,1550,1549
22:31:51:616131,-0.0540878,-0.361981,1.30402,-0.00293215,1.46609,2.29162,0.0442924,-0.0534404,0.0138895,-0.000438015,-0.0672003,0.0445322,0.429078,-0.0240291,0.263481,0.0165542,0.018063,-0.027063,1.29,1.35,6.08,-0.135,-0.368,0.0639999,-0.0158,-0.0056,0.00859319,0.0401932,0.0187932,0.0299932,6.41391,0.983433,1549,1549
22:31:51:621124,-0.0538958,-0.362191,1.30413,-0.00293215,1.46574,2.29179,0.0447577,-0.0543738,0.0136498,-0.000448227,-0.0678927,0.0450007,0.429176,-0.0239367,0.263336,0.0168367,0.0182532,-0.0273926,1.29,1.35,6.08,-0.135,-0.368,0.0639999,-0.0158,-0.0056,0.00859319,0.0401932,0.0187932,0.0299932,6.41391,0.983433,1549,1549
22:31:51:626248,-0.0537038,-0.362435,1.30421,-0.00294961,1.4655,2.29197,0.0452122,-0.0552724,0.0133507,-0.000454443,-0.0684909,0.0454577,0.429248,-0.0238579,0.263215,0.0171122,0.0184387,-0.0276892,0.38,0.950001,6.37,-0.049,-0.37,0.0679998,-0.0158,-0.0056,0.00860947,0.0402095,0.0187932,0.0299932,6.39638,0.983433,1550,1549
22:31:51:631257,-0.0535118,-0.362697,1.30425,-0.00294961,1.46533,2.29212,0.0445608,-0.055688,0.0141107,-0.000444812,-0.0696676,0.0448101,0.429302,-0.0237823,0.263084,0.0171868,0.018162,-0.0281014,0.38,0.950001,6.37,-0.049,-0.37,0.0679998,-0.0158,-0.0056,0.00860947,0.0402095,0.0187932,0.0299932,6.39638,0.983433,1550,1549
22:31:51:636379,-0.0533024,-0.362994,1.30425,-0.00296706,1.46512,2.29228,0.0439247,-0.0560826,0.0147633,-0.00043376,-0.0707165,0.0441761,0.429354,-0.0237024,0.262961,0.0172592,0.0178921,-0.0284724,0.48,2.16,6.37,-0.071,-0.397,0.0739999,-0.0158,-0.0056,0.00860947,0.0402095,0.0187769,0.0299769,6.39638,0.986127,1550,1548
22:31:51:641368,-0.0530929,-0.363325,1.30427,-0.00296706,1.46485,2.29244,0.0435098,-0.0582299,0.0128037,-0.0004263,-0.0709048,0.0437623,0.429426,-0.0236202,0.262834,0.0179338,0.0176857,-0.0288011,0.48,2.16,6.37,-0.071,-0.397,0.0739999,-0.0158,-0.0056,0.00860947,0.0402095,0.0187932,0.0299932,6.39638,0.983433,1550,1549
22:31:51:646488,-0.0528486,-0.363657,1.30428,-0.00296706,1.46452,2.29261,0.0431034,-0.0603208,0.0108126,-0.000418851,-0.0710057,0.0433556,0.429508,-0.0235344,0.262687,0.0185913,0.0174844,-0.0290971,1.14,2.82,6.23,-0.151,-0.375,0.0799999,-0.0158,-0.0056,0.00860947,0.0402095,0.0187932,0.0299932,6.39638,0.983433,1550,1549
22:31:51:651503,-0.0526042,-0.363954,1.30432,-0.00298451,1.46412,2.29279,0.0435241,-0.063242,0.00731518,-0.000421843,-0.0704283,0.043775,0.429608,-0.0234344,0.262539,0.0195581,0.0176222,-0.0292917,1.14,2.82,6.23,-0.151,-0.375,0.0799999,-0.0158,-0.0056,0.00860947,0.0402095,0.0187932,0.0299932,6.39638,0.983433,1550,1549
22:31:51:656596,-0.0523773,-0.36425,1.30434,-0.00298451,1.4636,2.29296,0.0439338,-0.0660862,0.00386234,-0.000428717,-0.0698177,0.044185,0.429717,-0.023339,0.262402,0.0205008,0.0177565,-0.0294667,0.71,2.17,6.09,-0.152,-0.333,0.0809999,-0.0158,-0.0056,0.00860947,0.0402095,0.0187932,0.0299932,6.39638,0.983433,1550,1549
22:31:51:661610,-0.0521504,-0.364547,1.30435,-0.00298451,1.46306,2.29319,0.0437837,-0.0679192,0.00155208,-0.000436551,-0.0693409,0.0440345,0.42986,-0.0232487,0.26227,0.0210973,0.0176692,-0.0295562,0.71,2.17,6.09,-0.152,-0.333,0.0809999,-0.0158,-0.0056,0.00859319,0.0401932,0.0187769,0.0299769,6.41391,0.986127,1549,1548
22:31:51:666758,-0.051941,-0.364861,1.30437,-0.00300197,1.46266,2.29348,0.0436364,-0.0697073,-0.000726241,-0.000445085,-0.0688512,0.0438867,0.430007,-0.0231585,0.262138,0.0216796,0.017584,-0.0296364,0.0900002,1.72,6.08,-0.1,-0.348,0.0649998,-0.0158,-0.0056,0.00860947,0.0402095,0.0187932,0.0299932,6.39638,0.983433,1550,1549
22:31:51:671761,-0.0517316,-0.365228,1.30437,-0.00300197,1.46239,2.29383,0.0427364,-0.0708455,-0.00212945,-0.000439516,-0.0685881,0.0429868,0.430121,-0.0230783,0.261998,0.022026,0.0171884,-0.0297046,0.0900002,1.72,6.08,-0.1,-0.348,0.0649998,-0.0158,-0.0056,0.00860947,0.0402095,0.0187932,0.0299932,6.39638,0.983433,1550,1549
22:31:51:676882,-0.0515221,-0.365612,1.30437,-0.00300197,1.46215,2.29422,0.0418568,-0.0719566,-0.00352106,-0.000426495,-0.0683102,0.042105,0.43021,-0.0229925,0.261841,0.0223635,0.0168025,-0.0297661,0.33,1.29,6.1,-0.015,-0.318,0.04,-0.0158,-0.0056,0.00859319,0.0401932,0.0187932,0.0299932,6.41391,0.983433,1549,1549
22:31:51:681882,-0.0513127,-0.365978,1.30437,-0.00301942,1.46192,2.29455,0.0412459,-0.0723889,-0.00393528,-0.000414872,-0.0683302,0.0414932,0.430295,-0.0229065,0.261676,0.0224759,0.0165438,-0.0298339,0.33,1.29,6.1,-0.015,-0.318,0.04,-0.0158,-0.0056,0.00859319,0.0401932,0.0187932,0.0299932,6.41391,0.983433,1549,1549
22:31:51:686998,-0.0510858,-0.366327,1.30437,-0.00301942,1.46164,2.29478,0.0406502,-0.0728073,-0.00435075,-0.000403675,-0.0683341,0.0408976,0.430374,-0.0228244,0.261519,0.0225851,0.0162915,-0.0298951,0.42,1.99,5.98,0.016,-0.3,0.0179999,-0.0158,-0.0056,0.00860947,0.0402095,0.0187932,0.0299932,6.39638,0.983433,1550,1549
22:31:51:692006,-0.0508763,-0.366676,1.30437,-0.00303687,1.46133,2.29493,0.0402242,-0.0742145,-0.00639023,-0.00039673,-0.0677031,0.0404691,0.430466,-0.0227311,0.261369,0.0230403,0.0160944,-0.0298872,0.42,1.99,5.98,0.016,-0.3,0.0179999,-0.0158,-0.0056,0.00859319,0.0401932,0.0187932,0.0299932,6.41391,0.983433,1549,1549
22:31:51:697122,-0.0506669,-0.36706,1.30437,-0.00303687,1.46093,2.29511,0.039809,-0.0755861,-0.00837788,-0.000391471,-0.0670876,0.0400527,0.430566,-0.02265,0.261219,0.023484,0.0159023,-0.0298801,0.599999,2.01,5.86,-0.019,-0.339,0.036,-0.0158,-0.0056,0.00860947,0.0402095,0.0187932,0.0299932,6.39638,0.983433,1550,1549
22:31:51:702259,-0.0504749,-0.367462,1.30437,-0.00305433,1.46037,2.29532,0.0396137,-0.0769209,-0.0105118,-0.000390181,-0.0662891,0.0398551,0.430688,-0.0225657,0.261054,0.0239252,0.0158053,-0.029814,0.599999,2.01,5.86,-0.019,-0.339,0.036,-0.0158,-0.0056,0.00860947,0.0402095,0.0187932,0.0299932,6.39638,0.983433,1550,1549
22:31:51:707260,-0.0502655,-0.367863,1.30437,-0.00305433,1.45983,2.29547,0.0394228,-0.0782264,-0.0125855,-0.000394658,-0.0655207,0.0396637,0.430849,-0.022495,0.260883,0.0243558,0.0157107,-0.0297543,0.48,1.93,6.05,-0.063,-0.405,0.0709999,-0.0158,-0.0056,0.00859319,0.0401932,0.0187932,0.0299932,6.41391,0.983433,1549,1549
22:31:51:712237,-0.0500909,-0.368247,1.30437,-0.00305433,1.45946,2.29561,0.0390892,-0.0794276,-0.01418,-0.000396992,-0.0651285,0.0393292,0.431005,-0.0224124,0.260711,0.0247375,0.0155577,-0.0297956,0.48,1.93,6.05,-0.063,-0.405,0.0709999,-0.0158,-0.0056,0.00859319,0.0401932,0.0187932,0.0299932,6.41391,0.983433,1549,1549
22:31:51:717364,-0.0499164,-0.368614,1.30437,-0.00307178,1.45923,2.29575,0.0387657,-0.0805954,-0.0157405,-0.000393161,-0.0647368,0.0390043,0.431118,-0.0223426,0.260546,0.0251097,0.0154086,-0.0298327,-0.39,0.82,6.27,0.058,-0.379,0.053,-0.0158,-0.0056,0.00860947,0.0402095,0.0187769,0.0299769,6.39638,0.986127,1550,1548
22:31:51:722479,-0.0497244,-0.369015,1.30437,-0.00307178,1.45904,2.29591,0.03736,-0.0802145,-0.0147459,-0.000374842,-0.0653542,0.0375997,0.431197,-0.0222753,0.260388,0.0249229,0.0148218,-0.0299799,-0.39,0.82,6.27,0.058,-0.379,0.053,-0.0158,-0.0056,0.00860947,0.0402095,0.0187769,0.0299769,6.39638,0.986127,1550,1548
22:31:51:727504,-0.049515,-0.369434,1.30435,-0.00307178,1.45882,2.29607,0.0359879,-0.0798423,-0.013814,-0.000354557,-0.065918,0.0362273,0.431269,-0.0221958,0.260215,0.0247401,0.0142498,-0.0301123,-0.900001,0.27,5.99,0.145,-0.342,0.027,-0.0157,-0.0056,0.00870947,0.0401095,0.0187932,0.0299932,6.28866,0.983433,1550,1549
22:31:51:732607,-0.049323,-0.369835,1.30435,-0.00308923,1.45857,2.29622,0.0340192,-0.0786675,-0.0122463,-0.000330624,-0.066317,0.0342574,0.431356,-0.0221096,0.26004,0.0242879,0.0134346,-0.0300932,-0.900001,0.27,5.99,0.145,-0.342,0.027,-0.0157,-0.0056,0.00870947,0.0401095,0.0187932,0.0299932,6.28866,0.983433,1550,1549
22:31:51:737596,-0.0491136,-0.370219,1.30435,-0.00310669,1.45831,2.29638,0.0321019,-0.0775202,-0.0107085,-0.000308531,-0.0667127,0.0323402,0.431441,-0.0220349,0.259867,0.0238466,0.0126397,-0.0300759,-0.0700006,0.719997,5.68,0.081,-0.395,0.0409999,-0.0158,-0.0056,0.00860947,0.0402095,0.0187932,0.0299932,6.39638,0.983433,1550,1549
22:31:51:742756,-0.048939,-0.370603,1.30435,-0.00310669,1.45803,2.29656,0.0312289,-0.0769368,-0.0104743,-0.000297016,-0.0663657,0.031466,0.431529,-0.0219528,0.259702,0.0236351,0.0122828,-0.029905,-0.0700006,0.719997,5.68,0.081,-0.395,0.0409999,-0.0158,-0.0056,0.00860947,0.0402095,0.0187932,0.0299932,6.39638,0.983433,1550,1549
22:31:51:747732,-0.048782,-0.371005,1.30435,-0.00310669,1.45768,2.29675,0.0303796,-0.0763699,-0.0102065,-0.000286322,-0.0660691,0.0306148,0.431621,-0.0218817,0.259536,0.0234285,0.0119347,-0.0297513,0.22,0.889999,5.83,-0.00800002,-0.431,0.0479999,-0.0158,-0.0056,0.00860947,0.0402095,0.0187932,0.0299932,6.39638,0.983433,1550,1549
22:31:51:752878,-0.0486249,-0.371424,1.30435,-0.00312414,1.45719,2.29698,0.0299,-0.0760708,-0.010022,-0.000280636,-0.065956,0.0301343,0.43173,-0.0218191,0.259364,0.023311,0.011741,-0.0296877,0.22,0.889999,5.83,-0.00800002,-0.431,0.0479999,-0.0158,-0.0056,0.00860947,0.0402095,0.0187932,0.0299932,6.39638,0.983433,1550,1549
22:31:51:757875,-0.0484678,-0.371825,1.30435,-0.00312414,1.45663,2.29722,0.0294317,-0.0757833,-0.00983423,-0.000278896,-0.0658573,0.0296668,0.431873,-0.0217622,0.259184,0.0231967,0.0115521,-0.0296305,-0.28,1.22,6.08,-0.035,-0.414,0.04,-0.0158,-0.0056,0.00860947,0.0402095,0.0187932,0.0299932,6.39638,0.983433,1550,1549
22:31:51:763012,-0.0483282,-0.372226,1.30434,-0.00314159,1.45625,2.29746,0.0284175,-0.0760752,-0.010044,-0.000274736,-0.0659425,0.0286525,0.432032,-0.0217018,0.259011,0.0232544,0.0111192,-0.0297015,-0.28,1.22,6.08,-0.035,-0.414,0.04,-0.0158,-0.0056,0.00860947,0.0402095,0.0187932,0.0299932,6.39638,0.983433,1550,1549
22:31:51:768009,-0.0481711,-0.372628,1.30434,-0.00314159,1.45601,2.29762,0.0274293,-0.076357,-0.0102634,-0.000266259,-0.0660076,0.0276648,0.432153,-0.0216513,0.258844,0.0233107,0.0106971,-0.0297655,0.57,-0.18,5.99,0.042,-0.391,0.0239999,-0.0157,-0.0056,0.0086932,0.0400932,0.0187769,0.0299769,6.30589,0.986127,1549,1548
22:31:51:773122,-0.048014,-0.373029,1.30432,-0.00315905,1.45578,2.29773,0.0273547,-0.0744869,-0.00757138,-0.000261633,-0.0668297,0.0275923,0.432236,-0.0215873,0.25867,0.0226602,0.0107031,-0.0297856,0.57,-0.18,5.99,0.042,-0.391,0.0239999,-0.0157,-0.0056,0.0086932,0.0400932,0.0187932,0.0299932,6.30589,0.983433,1549,1549
