Time_us,Q1,Q2,Q3,Q4,Q5,Q6,Qdot_a1,Qdot_a2,Qdot_a3,Qdot_a4,Qdot_a5,Qdot_a6,Qdot1,Qdot2,Qdot3,Qdot4,Qdot5,Qdot6,X,Y,Z,Rx,Ry,Rz,FT1,FT2,FT3,FT4,FT5,FT6,F_cmd1,F_cmd2,F_cmd3,F_cmd4,F_cmd5,F_cmd6,v_meas1,v_meas2,v_meas3,v_meas4,v_meas5,v_meas6,vel1,vel2,vel3,vel4,vel5,vel6,rf1,rf2,rf3,F_exp1,F_exp2,F_exp3,beta,Ci11,Ci12,Ci13,Ci21,Ci22,Ci23,Ci31,Ci32,Ci33,Mi_inv11,Mi_inv12,Mi_inv13,Mi_inv21,Mi_inv22,Mi_inv23,Mi_inv31,Mi_inv32,Mi_inv33
1781299702957044,0.00781908,-0.353918,1.81996,-1.74533e-05,0.968012,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372414,0.00290855,0.120317,-3.13376,-0.000296712,-3.14158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,20,0,0,0,20,0.1,0,0,0,0.1,0,0,0,0.1
1781299702962173,0.00781908,-0.353918,1.81996,-1.74533e-05,0.968012,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372414,0.00290855,0.120317,-3.13376,-0.000296712,-3.14158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,20,0,0,0,20,0.1,0,0,0,0.1,0,0,0,0.1
1781299702967115,0.00781908,-0.353918,1.81996,-1.74533e-05,0.968012,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372414,0.00290855,0.120317,-3.13376,-0.000296712,-3.14158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,20,0,0,0,20,0.1,0,0,0,0.1,0,0,0,0.1
1781299702972251,0.00781908,-0.353918,1.81996,-1.74533e-05,0.968012,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372414,0.00290855,0.120317,-3.13376,-0.000296712,-3.14158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,20,0,0,0,20,0.1,0,0,0,0.1,0,0,0,0.1
1781299702977474,0.00781908,-0.353918,1.81996,-1.74533e-05,0.968012,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372414,0.00290855,0.120317,-3.13376,-0.000296712,-3.14158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,20,0,0,0,20,0.1,0,0,0,0.1,0,0,0,0.1
1781299702982365,0.00781908,-0.353918,1.81996,-1.74533e-05,0.968012,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372414,0.00290855,0.120317,-3.13376,-0.000296712,-3.14158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,20,0,0,0,20,0.1,0,0,0,0.1,0,0,0,0.1
1781299702987464,0.00781908,-0.353918,1.81996,-1.74533e-05,0.968012,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372414,0.00290855,0.120317,-3.13376,-0.000296712,-3.14158,-0.048,-0.013,-0.172,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,20,0,0,0,20,0.1,0,0,0,0.1,0,0,0,0.1
1781299702992598,0.00781908,-0.353918,1.81996,-1.74533e-05,0.968012,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372414,0.00290855,0.120317,-3.13376,-0.000296712,-3.14158,-0.002,0.024,-0.183,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,20,0,0,0,20,0.1,0,0,0,0.1,0,0,0,0.1
1781299702997674,0.00781908,-0.353918,1.81996,-1.74533e-05,0.968012,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372414,0.00290855,0.120317,-3.13376,-0.000296712,-3.14158,-0.004,-0.003,0.139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,20,0,0,0,20,0.1,0,0,0,0.1,0,0,0,0.1
1781299703002673,0.00781908,-0.353918,1.81996,-1.74533e-05,0.968012,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372414,0.00290855,0.120317,-3.13376,-0.000296712,-3.14158,0.061,-0.02,0.202,0,0,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,20,0,0,0,20,0.1,0,0,0,0.1,0,0,0,0.1
1781299703007885,0.00781908,-0.353918,1.81996,-1.74533e-05,0.968012,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372414,0.00290855,0.120317,-3.13376,-0.000296712,-3.14158,0.032,0.084,-0.814,0,0.002,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,20,0,0,0,20,0.1,0,0,0,0.1,0,0,0,0.1
1781299703012850,0.00781908,-0.353918,1.81996,-1.74533e-05,0.968012,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372414,0.00290855,0.120317,-3.13376,-0.000296712,-3.14158,-0.018,0.068,-0.615,0,0.002,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,20,0,0,0,20,0.1,0,0,0,0.1,0,0,0,0.1
1781299703017923,0.00781908,-0.353918,1.81996,-1.74533e-05,0.968012,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372414,0.00290855,0.120317,-3.13376,-0.000296712,-3.14158,0.009,0.01,-0.024,0,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,20,0,0,0,20,0.1,0,0,0,0.1,0,0,0,0.1
1781299703022922,0.00781908,-0.353918,1.81996,-1.74533e-05,0.968012,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372414,0.00290855,0.120317,-3.13376,-0.000296712,-3.14158,0.082,-0.03,-0.089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,20,0,0,0,20,0.1,0,0,0,0.1,0,0,0,0.1
1781299703028060,0.00781908,-0.353918,1.81996,-1.74533e-05,0.968012,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372414,0.00290855,0.120317,-3.13376,-0.000296712,-3.14158,0.005,-0.025,-0.313,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,20,0,0,0,20,0.1,0,0,0,0.1,0,0,0,0.1
1781299703033040,0.00781908,-0.353918,1.81996,-1.74533e-05,0.968012,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372414,0.00290855,0.120317,-3.13376,-0.000296712,-3.14158,-0.013,0.019,-0.219,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,20,0,0,0,20,0.1,0,0,0,0.1,0,0,0,0.1
1781299703038162,0.00781908,-0.353918,1.81996,-1.74533e-05,0.968012,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372414,0.00290855,0.120317,-3.13376,-0.000296712,-3.14158,0.045,0.029,-0.136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,20,0,0,0,20,0.1,0,0,0,0.1,0,0,0,0.1
1781299703043124,0.00781908,-0.353918,1.81996,-3.49066e-05,0.968012,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372414,0.00290509,0.120317,-3.13375,-0.000296712,-3.14156,0.082,0.011,-0.199,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,20,0,0,0,20,0.1,0,0,0,0.1,0,0,0,0.1
1781299703048243,0.00781908,-0.353918,1.81996,-3.49066e-05,0.968012,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372414,0.00290509,0.120317,-3.13375,-0.000296712,-3.14156,0.081,0.01,-0.232,0,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,20,0,0,0,20,0.1,0,0,0,0.1,0,0,0,0.1
