Time_us,Q1,Q2,Q3,Q4,Q5,Q6,Qdot_a1,Qdot_a2,Qdot_a3,Qdot_a4,Qdot_a5,Qdot_a6,Qdot1,Qdot2,Qdot3,Qdot4,Qdot5,Qdot6,X,Y,Z,Rx,Ry,Rz,FT1,FT2,FT3,FT4,FT5,FT6,F_cmd1,F_cmd2,F_cmd3,F_cmd4,F_cmd5,F_cmd6,v_meas1,v_meas2,v_meas3,v_meas4,v_meas5,v_meas6,v_lpf1,v_lpf2,v_lpf3,v_lpf4,v_lpf5,v_lpf6,vel1,vel2,vel3,vel4,vel5,vel6,bd_desired,bd_applied,beta_hat,K_hat,curvature_hat,target_curvature,gamma1,gamma2,intended_acc_x,intended_acc_y,intended_force_x,intended_force_y,intended_dir_x,intended_dir_y,B11,B12,B21,B22,indirect_ready
1781298979254127,0.00780162,-0.353691,1.82005,-1.74533e-05,0.968047,1.74533e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.372389,0.00290185,0.12038,-3.1338,-0.000191819,-3.14158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.44269e-06,5.02645e-08,9.35689e-06,2.9059e-07,-3.72466e-05,0,0,0,0,0,0,0,150,150,0.333333,0,0,0,1,1,0,0,0.00849826,6.63016e-05,1,0,150,0,0,150,0
1781298979259105,0.00780162,-0.353691,1.82005,-1.74533e-05,0.968047,1.74533e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.372389,0.00290185,0.12038,-3.1338,-0.000191819,-3.14158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15415e-06,4.02116e-08,7.48551e-06,2.32472e-07,-2.97973e-05,0,0,0,0,0,0,0,150,150,0.333333,0,0,0,1,1,0,0,0.00741674,5.78638e-05,1,0,150,0,0,150,0
1781298979264140,0.00780162,-0.353691,1.82005,-1.74533e-05,0.968047,1.74533e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.372389,0.00290185,0.12038,-3.1338,-0.000191819,-3.14158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.12332e-06,3.21693e-08,5.98841e-06,1.85977e-07,-2.38378e-05,0,0,0,0,0,0,0,150,150,0.333333,0,0,0,1,1,0,0,0.00646499,5.04384e-05,1,0,150,0,0,150,0
1781298979269255,0.00780162,-0.353691,1.82005,-1.74533e-05,0.968047,1.74533e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.372389,0.00290185,0.12038,-3.1338,-0.000191819,-3.14158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.29866e-06,2.57354e-08,4.79073e-06,1.48782e-07,-1.90703e-05,0,0,0,0,0,0,0,150,150,0.333333,0,0,0,1,1,0,0,0.00562916,4.39175e-05,1,0,150,0,0,150,0
1781298979274399,0.00780162,-0.353691,1.82005,-1.74533e-05,0.968047,1.74533e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.372389,0.00290185,0.12038,-3.1338,-0.000191819,-3.14158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63893e-06,2.05883e-08,3.83258e-06,1.19026e-07,-1.52562e-05,0,0,0,0,0,0,0,150,150,0.333333,0,0,0,1,1,0,0,0.0048965,3.82014e-05,1,0,150,0,0,150,0
1781298979279368,0.00780162,-0.353691,1.82005,-1.74533e-05,0.968047,1.74533e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.372389,0.00290185,0.12038,-3.1338,-0.000191819,-3.14158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11114e-06,1.64707e-08,3.06607e-06,9.52205e-08,-1.2205e-05,0,0,0,0,0,0,0,150,150,0.333333,0,0,0,1,1,0,0,0.00425532,3.31991e-05,1,0,150,0,0,150,0
1781298979284509,0.00780162,-0.353691,1.82005,-1.74533e-05,0.968047,1.74533e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.372389,0.00290185,0.12038,-3.1338,-0.000191819,-3.14158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68891e-06,1.31765e-08,2.45285e-06,7.61764e-08,-9.76397e-06,0,0,0,0,0,0,0,150,150,0.333333,0,0,0,1,1,0,0,0.00369504,2.88279e-05,1,0,150,0,0,150,0
1781298979289512,0.00780162,-0.353691,1.82005,-1.74533e-05,0.968047,1.74533e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.372389,0.00290185,0.12038,-3.1338,-0.000191819,-3.14158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35113e-06,1.05412e-08,1.96228e-06,6.09411e-08,-7.81118e-06,0,0,0,0,0,0,0,150,150,0.333333,0,0,0,1,1,0,0,0.00320611,2.50134e-05,1,0,150,0,0,150,0
1781298979294470,0.00780162,-0.353691,1.82005,-1.74533e-05,0.968047,1.74533e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.372389,0.00290185,0.12038,-3.1338,-0.000191819,-3.14158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0809e-06,8.43298e-09,1.56983e-06,4.87529e-08,-6.24894e-06,0,0,0,0,0,0,0,150,150,0.333333,0,0,0,1,1,0,0,0.00277995,2.16886e-05,1,0,150,0,0,150,0
1781298979299587,0.00780162,-0.353691,1.82005,-1.74533e-05,0.968047,1.74533e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.372389,0.00290185,0.12038,-3.1338,-0.000191819,-3.14158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.64723e-07,6.74638e-09,1.25586e-06,3.90023e-08,-4.99915e-06,0,0,0,0,0,0,0,150,150,0.333333,0,0,0,1,1,0,0,0.00240892,1.87939e-05,1,0,150,0,0,150,0
