Time_us,Q1,Q2,Q3,Q4,Q5,Q6,Qdot_a1,Qdot_a2,Qdot_a3,Qdot_a4,Qdot_a5,Qdot_a6,Qdot1,Qdot2,Qdot3,Qdot4,Qdot5,Qdot6,FT1,FT2,FT3,FT4,FT5,FT6,F_cmd1,F_cmd2,F_cmd3,F_cmd4,F_cmd5,F_cmd6,F_cmd_xy,v_meas1,v_meas2,v_meas3,v_meas4,v_meas5,v_meas6,v_meas_lpf1,v_meas_lpf2,v_meas_lpf3,v_meas_lpf4,v_meas_lpf5,v_meas_lpf6,vel1,vel2,vel3,vel4,vel5,vel6,c_des1,c_des2,Cd1,Cd2,Cd3,Cd4,Cd5,Cd6
1781013505913144,-0.393868,-0.422422,1.72599,-0.00535816,0.994681,-0.393607,0,0.00521853,0.00467748,0,-0.00260054,0.00628319,0.00285317,0.00490755,0.00714151,2.8208e-05,-0.00218958,0.00280739,0.312,0.288,-0.42,0,0.013,0.002,-0.308552,0.264575,1.18336e-05,0,0,0,0.406453,-0.00145517,0.000604746,0.000887055,-0.00121809,-0.0029264,-0.00627144,-0.00117321,0.00123937,0.000534365,-0.000557697,-0.00133897,-0.00271543,-0.00204074,0.00223025,0,0,0,0,100,100,100,100,100,100,100,100
1781013505918146,-0.393851,-0.422387,1.72603,-0.00535816,0.994663,-0.393589,0,0.00493928,0.00389208,0,0,0.00495674,0.00281056,0.00500458,0.00728258,2.74972e-05,-0.0022332,0.00276596,0.298,0.18,-0.093,0,0.015,0,-0.303515,0.221891,0.000142379,0,0,0,0.375975,-0.00129504,0.000538173,0.00097626,-0.000417166,-0.00098478,-0.00495668,-0.00119758,0.00109913,0.000622744,-0.000529591,-0.00126813,-0.00316368,-0.00210289,0.00221891,0,0,0,0,100,100,100,100,100,100,100,100
1781013505923272,-0.393851,-0.42237,1.72604,-0.00535816,0.994663,-0.393554,0.00193732,0.00555015,0.00469494,0,-0.00286234,0.00565487,0.00272167,0.00508771,0.00740346,2.62391e-05,-0.00227079,0.00267917,0.317,0.2,-0.26,0,0.016,0.001,-0.310515,0.210535,0.000204713,0,0,0,0.375159,-0.00120804,0.00133908,0.00101482,-0.00143631,-0.00345636,-0.00370464,-0.00119967,0.00114712,0.000701159,-0.000710936,-0.00170578,-0.00327187,-0.00216553,0.00210535,0,0,0,0,100,100,100,100,100,100,100,100
1781013505928401,-0.393834,-0.422335,1.72606,-0.00535816,0.994646,-0.393537,0.0015708,0.00610865,0.00439823,0,-0.00263545,0.00490437,0.0026543,0.00518808,0.00754938,2.52057e-05,-0.00231599,0.00261351,0.37,0.345,-0.998,0,0.02,0.007,-0.34071,0.277281,4.41086e-05,0,0,0,0.439281,-0.00129734,0.00121778,0.00131341,-0.0016755,-0.00403373,-0.00332169,-0.0012192,0.00116125,0.000823609,-0.000903848,-0.00217137,-0.00328183,-0.00224313,0.00214706,0,0,0,0,100,100,100,100,100,100,100,100
1781013505933422,-0.393816,-0.4223,1.72608,-0.00535816,0.994628,-0.393502,0.00232129,0.00642281,0.00411898,0,-0.00240855,0.0042586,0.00260954,0.00531194,0.00772946,2.44097e-05,-0.0023716,0.00257006,0.414,0.355,-1.073,0,0.021,0.007,-0.377815,0.315603,3.23297e-06,0,0,0,0.49229,-0.00118387,0.00149483,0.00151004,-0.00181457,-0.0043697,-0.00192646,-0.00121214,0.00122797,0.000960896,-0.00108599,-0.00261103,-0.00301076,-0.00233907,0.00221012,0,0,0,0,100,100,100,100,100,100,100,100
1781013505938540,-0.393816,-0.422265,1.7261,-0.00535816,0.994628,-0.393484,0.00165806,0.00673697,0.0037001,0,-0.00209439,0.00385718,0.00257117,0.00545578,0.00793857,2.36623e-05,-0.00243613,0.00253293,0.439,0.252,-0.487,-0.001,0.022,0.002,-0.40873,0.283236,0.000205092,0,0,0,0.497275,-0.00126535,0.00124213,0.00174235,-0.00197488,-0.00475475,-0.00218967,-0.00122278,0.0012308,0.00111719,-0.00126377,-0.00303978,-0.00284654,-0.00244833,0.00224901,0,0,0,0,100,100,100,100,100,100,100,100
1781013505943518,-0.393799,-0.42223,1.72613,-0.00535816,0.994611,-0.393467,0.00205949,0.00642281,0.00439823,0,-0.00219911,0.0053058,0.00253127,0.00561345,0.0081678,2.28783e-05,-0.00250685,0.00249434,0.433,0.239,-0.552,-0.002,0.024,0.003,-0.421174,0.260557,0.000315926,0,0,0,0.495255,-0.001267,0.00141619,0.00143855,-0.00163055,-0.00392207,-0.00323638,-0.00123162,0.00126788,0.00118146,-0.00133712,-0.00321624,-0.00292451,-0.00255854,0.0022713,0,0,0,0,100,100,100,100,100,100,100,100
1781013505948645,-0.393799,-0.422195,1.72615,-0.00535816,0.994611,-0.393432,0.00226893,0.00745256,0.00509636,0,-0.00258309,0.00469494,0.00249858,0.00578758,0.00842095,2.21588e-05,-0.00258489,0.00246285,0.459,0.342,-0.992,-0.002,0.026,0.006,-0.440518,0.300699,0.000219291,0,0,0,0.533363,-0.00148759,0.00159831,0.0016709,-0.00190217,-0.00458112,-0.00241436,-0.00128282,0.00133396,0.00127935,-0.00145013,-0.00348921,-0.00282248,-0.00267396,0.00231728,0,0,0,0,100,100,100,100,100,100,100,100
1781013505953680,-0.393781,-0.42216,1.72617,-0.00535816,0.994611,-0.393415,0.0016057,0.00684169,0.0042586,0,0,0.00438078,0.00246674,0.00597184,0.00868882,2.14334e-05,-0.00266745,0.00243222,0.454,0.267,-0.278,-0.003,0.027,0,-0.447599,0.283269,0.000294404,0,0,0,0.529704,-0.00137419,0.00126462,0.00164121,-0.00100405,-0.00240132,-0.00277503,-0.00130109,0.0013201,0.00135172,-0.00136092,-0.00327163,-0.00281299,-0.00278659,0.00234949,0,0,0,0,100,100,100,100,100,100,100,100
1781013505958768,-0.393764,-0.422125,1.7262,-0.00535816,0.994593,-0.393397,0.00202458,0.00689405,0.00467748,0,0,0.00441568,0.00242345,0.00615457,0.00895446,2.0575e-05,-0.00274937,0.00239038,0.431,0.187,-0.08,-0.004,0.029,-0.001,-0.439538,0.234584,0.0004389,0,0,0,0.49822,-0.00138194,0.00144874,0.00155498,-0.000863418,-0.00206302,-0.00239105,-0.00131726,0.00134582,0.00139237,-0.00126142,-0.00302991,-0.0027286,-0.00288714,0.00234584,0,0,0,0,100,100,100,100,100,100,100,100
1781013505963942,-0.393764,-0.42209,1.72624,-0.00535816,0.994576,-0.39338,0.00223402,0.00719076,0.00579449,0,-0.00321141,0.00411898,0.00237423,0.0063428,0.00922808,1.96342e-05,-0.00283378,0.00234274,0.501,0.268,-0.812,-0.005,0.032,0.004,-0.470606,0.25066,0.000462461,0,0,0,0.533198,-0.00156355,0.00161464,0.00138783,-0.00177117,-0.00427365,-0.00187049,-0.00136652,0.00139959,0.00139146,-0.00136337,-0.00327866,-0.00255698,-0.00300082,0.00235589,0,0,0,0,100,100,100,100,100,100,100,100
1781013505968919,-0.393746,-0.422038,1.72627,-0.00535816,0.994558,-0.393345,0.00267035,0.00755728,0.00633555,0,-0.00298451,0.0039619,0.00232133,0.00654726,0.00952527,1.8617e-05,-0.00292542,0.00229156,0.58,0.299,-0.791,-0.005,0.032,0.004,-0.525676,0.274103,0.000517418,0,0,0,0.592847,-0.00163178,0.00183139,0.00139566,-0.00161712,-0.0039022,-0.0012781,-0.00141957,0.00148595,0.0013923,-0.00141412,-0.00340337,-0.0023012,-0.00314181,0.00237996,0,0,0,0,100,100,100,100,100,100,100,100
1781013505973931,-0.393729,-0.422003,1.72629,-0.00535816,0.994558,-0.393327,0.00282743,0.00710349,0.00656244,0,-0.00261799,0.00392699,0.00226221,0.00677049,0.00984974,1.75016e-05,-0.00302549,0.00223432,0.607,0.276,-0.362,-0.005,0.033,0.001,-0.566684,0.274287,0.000624421,0,0,0,0.629575,-0.00157868,0.00187711,0.00115659,-0.00121613,-0.00293465,-0.00108776,-0.0014514,0.00156418,0.00134516,-0.00137452,-0.00330962,-0.00205852,-0.00329963,0.00240264,0,0,0,0,100,100,100,100,100,100,100,100
1781013505979066,-0.393711,-0.421968,1.72634,-0.00535816,0.994541,-0.393327,0.00261799,0.0071733,0.00734784,0,-0.00228638,0.00268781,0.0022057,0.00701245,0.0102015,1.64019e-05,-0.00313394,0.00217969,0.604,0.345,-0.763,-0.003,0.036,0.003,-0.585781,0.308872,0.000552416,0,0,0,0.662224,-0.00174143,0.00185417,0.000983657,-0.00081169,-0.00196267,-5.95199e-05,-0.0015094,0.00162218,0.00127286,-0.00126196,-0.00304023,-0.00165872,-0.00345952,0.00244552,0,0,0,0,100,100,100,100,100,100,100,100
1781013505984172,-0.393694,-0.421933,1.72637,-0.00535816,0.994523,-0.39331,0.00338594,0.0082205,0.00764454,0,0,0.00314159,0.00215544,0.00727164,0.0105782,1.53535e-05,-0.00325008,0.00213123,0.622,0.355,-1.144,-0.002,0.038,0.006,-0.60434,0.331146,0.000512056,0,0,0,0.689119,-0.0018174,0.00221734,0.00132545,-0.000229929,-0.000543446,0.00024438,-0.001571,0.00174121,0.00128338,-0.00105555,-0.00254088,-0.0012781,-0.00362101,0.00249964,0,0,0,0,100,100,100,100,100,100,100,100
1781013505989187,-0.393694,-0.421881,1.72643,-0.00535816,0.994506,-0.393275,0.00211185,0.00780162,0.00865683,0,-0.00359538,0.00394444,0.00210354,0.00753849,0.0109661,1.42681e-05,-0.00336961,0.00208118,0.608,0.278,-0.582,-0.002,0.038,0.002,-0.606511,0.303823,0.000606961,0,0,0,0.678353,-0.00210897,0.00178812,0.000899568,-0.00105263,-0.00254905,-0.00181641,-0.0016786,0.00175059,0.00120662,-0.00105497,-0.00254251,-0.00138576,-0.00377376,0.0025333,0,0,0,0,100,100,100,100,100,100,100,100
1781013505994313,-0.393676,-0.421846,1.72648,-0.00535816,0.994506,-0.393275,0.00223402,0.00863938,0.0097913,0,-0.00279253,0.00275762,0.00204151,0.0078015,0.0113484,1.30833e-05,-0.00348747,0.0020212,0.586,0.219,-0.123,-0.003,0.041,0,-0.596533,0.260668,0.000748781,0,0,0,0.650998,-0.00238303,0.00195463,0.000943721,-0.000629647,-0.00152835,-0.000511033,-0.00181948,0.0017914,0.00115404,-0.000969902,-0.00233968,-0.00121082,-0.00391074,0.00253789,0,0,0,0,100,100,100,100,100,100,100,100
1781013505999313,-0.393659,-0.421811,1.72653,-0.00535816,0.994489,-0.39324,0.0026529,0.00785398,0.0113097,0,-0.00219911,0.00324631,0.00191449,0.00803811,0.0116923,1.11604e-05,-0.00359381,0.00189749,0.609,0.22,-0.144,-0.003,0.043,0,-0.603038,0.239577,0.000844854,0,0,0,0.648885,-0.00244173,0.00215982,0.000242384,0.000478672,0.00114615,-0.000583505,-0.00194393,0.00186508,0.000971707,-0.000680187,-0.00164251,-0.00108535,-0.00404321,0.00239577,0,0,0,0,100,100,100,100,100,100,100,100
1781013506004437,-0.393659,-0.421759,1.7266,-0.00535816,0.994471,-0.393223,0.0018326,0.00863938,0.0124966,0,-0.00319395,0.00363028,0.00178848,0.00828446,0.0120504,9.23714e-06,-0.00370448,0.0017748,0.712,0.253,-0.176,-0.003,0.047,-0.001,-0.657829,0.245409,0.000980316,0,0,0,0.702115,-0.00286065,0.00197952,0.000252218,0.000252651,0.00059561,-0.00178331,-0.00212728,0.00188797,0.000827809,-0.000493619,-0.00119489,-0.00122494,-0.00420166,0.00239942,0,0,0,0,100,100,100,100,100,100,100,100
1781013506009415,-0.393642,-0.421724,1.72669,-0.00535816,0.994454,-0.393205,0.00200713,0.00809833,0.0147306,0,-0.00240855,0.00406662,0.00165736,0.00855244,0.0124399,7.23194e-06,-0.00382488,0.00164716,0.812,0.251,-0.465,-0.002,0.052,0.002,-0.735224,0.247196,0.00122214,0,0,0,0.775668,-0.00310134,0.00215474,-0.000534442,0.00161477,0.0038831,-0.00204863,-0.00232209,0.00194133,0.000555359,-7.19416e-05,-0.000179292,-0.00138968,-0.00439857,0.00240395,0,0,0,0,100,100,100,100,100,100,100,100
1781013506014566,-0.393642,-0.421672,1.72678,-0.00535816,0.994454,-0.393205,0.00211185,0.00844739,0.0183085,0,0,0.00280998,0.00146734,0.00882384,0.0128344,4.50676e-06,-0.00394707,0.00146184,0.826,0.21,-0.373,-0.002,0.057,0.002,-0.780871,0.227572,0.00145429,0,0,0,0.813356,-0.00368503,0.00244233,-0.00130955,0.00377405,0.00909666,-0.000698101,-0.00259468,0.00204153,0.000182377,0.000697256,0.0016759,-0.00125137,-0.0046117,0.00227572,0,0,0,0,100,100,100,100,100,100,100,100
1781013506019516,-0.393624,-0.421637,1.7269,-0.00535816,0.994436,-0.39317,0.00216421,0.00823795,0.0223053,0,-0.00324631,0.00350811,0.00122422,0.00910077,0.013237,1.12334e-06,-0.00407205,0.00122455,0.862,0.202,-0.267,-0.002,0.061,0,-0.82168,0.21373,0.00168289,0,0,0,0.849022,-0.00426261,0.00270466,-0.00241419,0.00414858,0.00997719,-0.00132929,-0.00292826,0.00217415,-0.000336936,0.00138752,0.00333616,-0.00126695,-0.00483702,0.0021373,0,0,0,0,100,100,100,100,100,100,100,100
1781013506024638,-0.393607,-0.421584,1.72704,-0.00535816,0.994419,-0.39317,0.00204204,0.00858702,0.0245219,0,-0.00284489,0.00256563,0.000994656,0.00941724,0.0136971,-2.16194e-06,-0.00421468,0.00100065,0.973,0.274,-0.795,0,0.067,0.004,-0.897679,0.242649,0.00186976,0,0,0,0.929896,-0.00467198,0.00282175,-0.00284125,0.00502016,0.0120766,-0.000510802,-0.00327701,0.00230367,-0.000837798,0.00211405,0.00508425,-0.00111572,-0.00509576,0.00215537,0,0,0,0,100,100,100,100,100,100,100,100
1781013506029601,-0.393589,-0.421532,1.72718,-0.00535816,0.994401,-0.393153,0.00226893,0.00869174,0.0261799,0,-0.00249582,0.00232129,0.000778373,0.00976983,0.0142098,-5.34493e-06,-0.00437344,0.000789861,0.976,0.28,-0.921,0,0.071,0.005,-0.937185,0.260112,0.00199489,0,0,0,0.972612,-0.00490766,0.00301739,-0.00322299,0.00574918,0.013835,-4.11328e-05,-0.00360314,0.00244642,-0.00131484,0.00284107,0.0068344,-0.000900804,-0.00536301,0.00218323,0,0,0,0,100,100,100,100,100,100,100,100
1781013506034812,-0.393589,-0.42148,1.72732,-0.00535816,0.994401,-0.393153,0.00171042,0.00975639,0.0266686,0,-0.00228638,0.00247837,0.000563684,0.0101508,0.0147637,-8.57087e-06,-0.0045449,0.000580726,1.012,0.204,-0.505,0,0.079,0.001,-0.974842,0.230799,0.00230325,0,0,0,1.00179,-0.00521888,0.00290547,-0.00292331,0.00560736,0.0134962,-0.000757656,-0.00392629,0.00253823,-0.00163653,0.00339433,0.00816677,-0.000872174,-0.00563716,0.00219105,0,0,0,0,99.9821,99.9821,99.9821,99.9821,100,100,100,100
1781013506039816,-0.393589,-0.421445,1.72744,-0.00535816,0.994384,-0.393153,0.00176278,0.00897099,0.0252026,0,0,0,0.000243353,0.0105275,0.0153116,-1.31473e-05,-0.004715,0.000268161,1.126,0.158,-0.479,0.003,0.083,0,-1.05061,0.193001,0.00275224,0,0,0,1.06819,-0.00487486,0.00278517,-0.00286175,0.0062249,0.0149905,0.00176278,-0.004116,0.00258762,-0.00188157,0.00396045,0.00953151,-0.000345183,-0.0059433,0.00194006,0,0,0,0,99.3181,99.3181,99.4821,99.4821,100,100,100,100
1781013506044846,-0.393589,-0.421392,1.72754,-0.00535816,0.994366,-0.393135,0,0.0087441,0.0232129,0,-0.00319395,0,-0.000234054,0.010885,0.0158314,-1.97118e-05,-0.00487716,-0.000198226,1.193,0.11,-0.528,0.006,0.089,0.002,-1.12194,0.150039,0.00317399,0,0,0,1.13192,-0.00480633,0.00199586,-0.00244397,0.00433262,0.0104092,1.43323e-05,-0.00425407,0.00246927,-0.00199405,0.00403488,0.00970705,-0.00027328,-0.00627683,0.00151582,0,0,0,0,98.6808,98.6808,98.9821,98.9821,100,100,100,100
1781013506049845,-0.393589,-0.42134,1.72765,-0.00535816,0.994349,-0.393135,0,0.00893609,0.0193906,0,-0.00246091,0,-0.000787257,0.0112558,0.0163706,-2.72975e-05,-0.00504558,-0.000738743,1.257,0.095,-0.43,0.006,0.095,0.001,-1.18958,0.12097,0.00353854,0,0,0,1.19572,-0.00424524,0.00176287,-0.00139117,0.00307226,0.00737967,1.10426e-05,-0.0042523,0.00232799,-0.00187348,0.00384236,0.00924157,-0.000216415,-0.00663397,0.00122835,0,0,0,0,98.0428,98.0428,98.4821,98.4821,100,100,100,100
1781013506055060,-0.393572,-0.421305,1.72772,-0.00535816,0.994349,-0.393135,0,0.00785398,0.0169122,0,0,0,-0.00136265,0.0116625,0.016962,-3.52596e-05,-0.0052302,-0.00130086,1.336,0.088,-0.419,0.007,0.099,0.001,-1.26289,0.102816,0.00388765,0,0,0,1.26707,-0.00371125,0.00154105,-0.00118947,0.00347375,0.00836571,0,-0.00414409,0.0021706,-0.00173668,0.00376863,0.0090664,-0.000173132,-0.00701702,0.00104933,0,0,0,0,97.3293,97.3293,97.9821,97.9821,100,100,100,100
1781013506060164,-0.393572,-0.42127,1.72779,-0.00535816,0.994314,-0.393118,0,0.0084823,0.0144862,0,-0.00335103,0,-0.00191105,0.0121132,0.0176173,-4.29478e-05,-0.00543435,-0.00183644,1.318,0.092,-0.495,0.009,0.104,0.002,-1.29055,0.095794,0.00400499,0,0,0,1.29411,-0.00342647,0.00142279,-0.000319468,0.00102644,0.00244635,1.5036e-05,-0.00400057,0.00202104,-0.00145323,0.0032202,0.00774239,-0.000135499,-0.0073961,0.000982683,0,0,0,0,97.0589,97.0589,97.4821,97.4821,100,100,100,100
1781013506065112,-0.393572,-0.421218,1.72786,-0.00535816,0.994314,-0.393118,0,0.00886627,0.0131423,0,-0.00258309,0,-0.00243824,0.0125879,0.0183074,-5.04201e-05,-0.00564902,-0.00235116,1.274,0.083,-0.475,0.01,0.106,0,-1.28237,0.0878264,0.00402649,0,0,0,1.28538,-0.00327379,0.0013594,0.00017667,0.000656237,0.00156067,1.15901e-05,-0.00385521,0.00188871,-0.00112725,0.0027074,0.00650605,-0.000106081,-0.00774852,0.000904064,0,0,0,0,97.1462,97.1462,97.1462,97.1462,100,100,100,100
1781013506070266,-0.393572,-0.421165,1.72793,-0.00535816,0.994297,-0.393118,0,0.00980875,0.013823,0,-0.00314159,0,-0.00327868,0.0129402,0.0188196,-6.17247e-05,-0.00581032,-0.00317289,1.226,0.002,-0.067,0.009,0.111,-0.005,-1.25407,-0.00309143,0.00424561,0,0,0,1.25407,-0.00351158,0.00145814,0.000378257,0.000343172,0.000802458,1.40959e-05,-0.00378649,0.00180259,-0.000826152,0.00223456,0.00536533,-8.20455e-05,-0.00806033,-3.17203e-05,0,0,0,0,97.4593,97.4593,97.4593,97.4593,100,100,100,100
1781013506075309,-0.393572,-0.421113,1.728,-0.00535816,0.994262,-0.393118,0,0.0101055,0.014748,0,-0.00497419,0,-0.00399602,0.013321,0.019373,-7.14752e-05,-0.00598371,-0.00387403,1.207,-0.013,-0.05,0.01,0.115,-0.004,-1.23053,-0.00303355,0.00414611,0,0,0,1.23053,-0.00369594,0.00153469,0.00026008,-0.000113687,-0.000311778,2.23183e-05,-0.00376838,0.00174901,-0.000608905,0.00176491,0.00422991,-6.11728e-05,-0.00833726,-3.10513e-05,0,0,0,0,97.6947,97.6947,97.6947,97.6947,100,100,100,100
1781013506080440,-0.393572,-0.421061,1.7281,-0.00535816,0.994244,-0.393118,0,0.00944223,0.0176453,0,-0.0047822,0,-0.00461688,0.013728,0.0199646,-8.00796e-05,-0.00616839,-0.00448062,1.311,0.002,-0.69,0.012,0.119,0.001,-1.27076,-0.0031328,0.00432236,0,0,0,1.27076,-0.00404866,0.00168115,-0.000744248,0.00132482,0.003154,2.14562e-05,-0.00382443,0.00173544,-0.000635974,0.00167689,0.00401473,-4.4647e-05,-0.00862451,-3.11212e-05,0,0,0,0,97.2924,97.2924,97.2924,97.2924,100,100,100,100
1781013506085423,-0.393572,-0.421008,1.72821,-0.00535816,0.994209,-0.393118,0,0.010088,0.0196873,0,-0.0047822,0,-0.00516825,0.0141728,0.020611,-8.7887e-05,-0.00636961,-0.00501908,1.468,-0.001,-0.863,0.013,0.122,0.003,-1.36937,-0.00337624,0.00467971,0,0,0,1.36938,-0.00445436,0.00184961,-0.00100855,0.00186027,0.00444351,2.14554e-05,-0.00395042,0.00175827,-0.000710489,0.00171357,0.00410048,-3.14265e-05,-0.00895863,-3.13486e-05,0,0,0,0,96.3062,96.3062,96.7924,96.7924,100,100,100,100
1781013506090561,-0.393572,-0.420973,1.72831,-0.00535816,0.994209,-0.393135,0,0.0095644,0.0206298,0,-0.00308923,0,-0.00567742,0.0146766,0.0213434,-9.53537e-05,-0.00659714,-0.00551598,1.685,0.07,-0.806,0.012,0.129,0.005,-1.52718,-0.00379208,0.00531777,0,0,0,1.52718,-0.00452589,0.00187931,-0.00145784,0.00306715,0.00736291,1.38593e-05,-0.00406551,0.00178248,-0.000859958,0.00198428,0.00475297,-2.23694e-05,-0.00937396,-3.1832e-05,0,0,0,0,94.7282,94.7282,96.2924,96.2924,100,100,100,100
1781013506095560,-0.393572,-0.420921,1.72842,-0.00535816,0.994192,-0.393135,0,0.00994838,0.0215025,0,-0.00329867,0,-0.00616193,0.0152475,0.0221731,-0.00010264,-0.0068545,-0.00598854,1.775,0.092,-0.784,0.011,0.136,0.004,-1.65108,-0.00409993,0.00580234,0,0,0,1.65109,-0.00471464,0.00195769,-0.00152778,0.00317481,0.00762058,1.47984e-05,-0.00419534,0.00181752,-0.000993523,0.00222239,0.00532649,-1.49358e-05,-0.00984466,-3.24887e-05,0,0,0,0,93.4891,93.4891,95.7924,95.7924,100,100,100,100
1781013506100650,-0.393572,-0.420869,1.72854,-0.00535816,0.994157,-0.393135,0,0.0095295,0.020944,0,-0.00516617,0,-0.00663631,0.0158926,0.0231109,-0.000109971,-0.00714507,-0.00645096,1.918,0.026,-0.403,0.009,0.147,0,-1.78453,-0.00443164,0.00632854,0,0,0,1.78454,-0.00456981,0.00189755,-0.00155206,0.00241016,0.00576483,2.31752e-05,-0.00427023,0.00183353,-0.00110523,0.00225994,0.00541416,-7.31361e-06,-0.0103737,-3.33235e-05,0,0,0,0,92.1546,92.1546,95.2924,95.2924,100,100,100,100
1781013506105786,-0.393572,-0.420816,1.72864,-0.00535816,0.99414,-0.393135,0,0.0107512,0.0215199,0,-0.00471239,0,-0.00711218,0.016618,0.0241653,-0.000117466,-0.0074715,-0.00691456,2.061,0.059,-0.564,0.009,0.155,0.001,-1.92276,-0.00477524,0.00688073,0,0,0,1.92276,-0.00483099,0.002006,-0.00121254,0.0023353,0.00558803,2.11388e-05,-0.00438238,0.00186802,-0.00112669,0.00227501,0.00544893,-1.62312e-06,-0.0109608,-3.43338e-05,0,0,0,0,90.7724,90.7724,94.7924,94.7924,100,100,100,100
1781013506110747,-0.393572,-0.420747,1.72877,-0.00535816,0.994122,-0.393153,0,0.0117112,0.0234747,0,-0.00404916,0,-0.00758033,0.0174367,0.0253552,-0.000125054,-0.0078395,-0.00737034,2.22,0.155,-1.084,0.008,0.169,0.006,-2.07156,0.0723186,0.00721903,0,0,0,2.07282,-0.00526772,0.00218735,-0.00132948,0.00296936,0.00712006,1.81631e-05,-0.00455945,0.00193189,-0.00116725,0.00241388,0.00578316,2.33413e-06,-0.0116096,1.28887e-05,0,0,0,0,89.2718,89.2718,94.2924,94.2924,100,100,100,100
1781013506115786,-0.393589,-0.420677,1.72892,-0.00535816,0.994087,-0.39317,0,0.013247,0.027454,0,-0.00561996,-0.00349066,-0.00804367,0.0183384,0.0266657,-0.000132781,-0.00824456,-0.00782114,2.275,0.057,-0.225,0.006,0.182,-0.002,-2.1609,0.0858445,0.00760148,0,0,0,2.16261,-0.00609771,0.00253211,-0.00173391,0.00332116,0.00793588,0.00351582,-0.0048671,0.00205193,-0.00128058,0.00259534,0.0062137,0.000705032,-0.0122796,6.5786e-05,0,0,0,0,88.3739,88.3739,93.7924,93.7924,100,100,100,100
1781013506120932,-0.393589,-0.420589,1.7291,-0.00535816,0.994052,-0.393188,0,0.0164759,0.0323933,0,-0.00509636,-0.00445059,-0.00853301,0.019311,0.0280792,-0.000141046,-0.00868134,-0.00829713,2.395,-0.006,-0.073,0.005,0.188,-0.003,-2.27782,-0.00573785,0.00844499,0,0,0,2.27783,-0.00731447,0.00303738,-0.00170933,0.00418022,0.0100028,0.00447339,-0.00535658,0.00224902,-0.00136633,0.00291231,0.00697152,0.0014587,-0.0129872,5.8364e-05,0,0,0,0,87.2217,87.2217,93.2924,93.2924,100,100,100,100
1781013506126017,-0.393589,-0.420485,1.72929,-0.00535816,0.994035,-0.393205,0,0.018675,0.0344877,0,-0.00431096,-0.00446804,-0.00905264,0.0203613,0.0296053,-0.00014994,-0.00915274,-0.00880246,2.584,0.057,-0.827,0.006,0.2,0.003,-2.4309,-0.0061662,0.00916903,0,0,0,2.43091,-0.0079478,0.00330038,-0.00136873,0.00443949,0.0106322,0.00448732,-0.00587482,0.0024593,-0.00136681,0.00321775,0.00770367,0.00206443,-0.0137533,5.11253e-05,0,0,0,0,85.6909,85.6909,92.7924,92.7924,100,100,100,100
1781013506131014,-0.393589,-0.42038,1.72946,-0.00535816,0.994,-0.39324,0,0.0192684,0.0346273,0,-0.00541052,-0.00724312,-0.00958621,0.0214836,0.0312359,-0.000159162,-0.00965616,-0.00932126,2.605,0.102,-0.818,0.006,0.209,0.003,-2.51807,0.044524,0.00941186,0,0,0,2.51846,-0.00805349,0.00334427,-0.00116856,0.00385743,0.00920551,0.00726729,-0.00631055,0.00263629,-0.00132716,0.00334569,0.00800403,0.003105,-0.0145338,7.60037e-05,0,0,0,0,84.8154,84.8154,92.2924,92.2924,100,100,100,100
1781013506136144,-0.393589,-0.420293,1.7296,-0.00535816,0.993982,-0.393275,0,0.0196699,0.03084,0,-0.0058294,-0.00839503,-0.0101293,0.0226642,0.0329511,-0.000168616,-0.0101855,-0.00984915,2.648,0.07,-0.413,0.006,0.218,0,-2.58311,0.0537661,0.00971192,0,0,0,2.58367,-0.00752664,0.00312549,-4.23621e-05,0.00209614,0.00495335,0.00842107,-0.00655377,0.00273413,-0.0010702,0.00309578,0.0073939,0.00416821,-0.0153144,0.000105247,0,0,0,0,84.1633,84.1633,91.7924,91.7924,100,100,100,100
1781013506141135,-0.393607,-0.420205,1.72974,-0.00535816,0.993948,-0.393327,0,0.0190241,0.027838,0,-0.00472984,-0.00895354,-0.0107715,0.0238766,0.0347122,-0.000179429,-0.0107293,-0.010474,2.861,0.022,-0.549,0.009,0.228,0,-2.72196,-0.00719119,0.010487,0,0,0,2.72197,-0.00697313,0.00289578,0.000466431,0.00161358,0.00379576,0.00897464,-0.00663764,0.00276646,-0.000762875,0.00279934,0.00667427,0.0051295,-0.0161419,-7.8771e-05,0,0,0,0,82.7803,82.7803,91.2924,91.2924,100,100,100,100
1781013506146264,-0.393607,-0.420101,1.72987,-0.00535816,0.99393,-0.39338,0,0.0195651,0.0258832,0,-0.00553269,-0.00918043,-0.011427,0.0251551,0.0365691,-0.000190442,-0.0113023,-0.0111117,2.977,0.012,-1.078,0.014,0.236,0.005,-2.84946,-0.00767742,0.0109785,0,0,0,2.84947,-0.00674832,0.00280243,0.00118014,0.000351521,0.000749178,0.00920513,-0.00665978,0.00277365,-0.000374272,0.00230978,0.00548925,0.00594462,-0.0170068,-7.90995e-05,0,0,0,0,81.5053,81.5053,90.7924,90.7924,100,100,100,100
