Time_us,Q1,Q2,Q3,Q4,Q5,Q6,Qdot_a1,Qdot_a2,Qdot_a3,Qdot_a4,Qdot_a5,Qdot_a6,Qdot1,Qdot2,Qdot3,Qdot4,Qdot5,Qdot6,X,Y,Z,Rx,Ry,Rz,FT1,FT2,FT3,FT4,FT5,FT6,F_cmd1,F_cmd2,F_cmd3,F_cmd4,F_cmd5,F_cmd6,v_meas1,v_meas2,v_meas3,v_meas4,v_meas5,v_meas6,v_lpf1,v_lpf2,v_lpf3,v_lpf4,v_lpf5,v_lpf6,vel1,vel2,vel3,vel4,vel5,vel6,bd_desired,bd_applied,beta_hat,K_hat,curvature_hat,target_curvature,gamma1,gamma2,intended_acc_x,intended_acc_y,intended_force_x,intended_force_y,intended_dir_x,intended_dir_y,B11,B12,B21,B22,indirect_ready
1781298841616310,0.00797615,-0.353691,1.81996,0,0.968029,0.000174533,0,0,0,0,0,0,0,0,0,0,0,0,0.372429,0.00297061,0.120401,-3.13379,-8.7209e-05,-3.14159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.54091e-05,2.82435e-07,4.91021e-05,1.57395e-06,-0.000197328,0,0,0,0,0,0,0,150,150,0.333333,0,0,0,1,1,0,0,0.0260303,0.000207626,1,0,150,0,0,150,0
1781298841621315,0.00797615,-0.353691,1.81996,0,0.968029,0.000174533,0,0,0,0,0,0,0,0,0,0,0,0,0.372429,0.00297061,0.120401,-3.13379,-8.7209e-05,-3.14159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83273e-05,2.25948e-07,3.92816e-05,1.25916e-06,-0.000157862,0,0,0,0,0,0,0,150,150,0.333333,0,0,0,1,1,0,0,0.0229809,0.000183303,1,0,150,0,0,150,0
1781298841626481,0.00797615,-0.353691,1.81996,0,0.968029,0.000174533,0,0,0,0,0,0,0,0,0,0,0,0,0.372429,0.00297061,0.120401,-3.13379,-8.7209e-05,-3.14159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.26618e-05,1.80758e-07,3.14253e-05,1.00733e-06,-0.00012629,0,0,0,0,0,0,0,150,150,0.333333,0,0,0,1,1,0,0,0.0202395,0.000161437,1,0,150,0,0,150,0
1781298841631453,0.00797615,-0.353691,1.81996,0,0.968029,0.000174533,0,0,0,0,0,0,0,0,0,0,0,0,0.372429,0.00297061,0.120401,-3.13379,-8.7209e-05,-3.14159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81295e-05,1.44607e-07,2.51403e-05,8.05863e-07,-0.000101032,0,0,0,0,0,0,0,150,150,0.333333,0,0,0,1,1,0,0,0.0177867,0.000141872,1,0,150,0,0,150,0
1781298841636516,0.00797615,-0.353691,1.81996,0,0.968029,0.000174533,0,0,0,0,0,0,0,0,0,0,0,0,0.372429,0.00297061,0.120401,-3.13379,-8.7209e-05,-3.14159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45036e-05,1.15685e-07,2.01122e-05,6.4469e-07,-8.08255e-05,0,0,0,0,0,0,0,150,150,0.333333,0,0,0,1,1,0,0,0.0156011,0.00012444,1,0,150,0,0,150,0
1781298841641579,0.00797615,-0.353691,1.81996,0,0.968029,0.000174533,0,0,0,0,0,0,0,0,0,0,0,0,0.372429,0.00297061,0.120401,-3.13379,-8.7209e-05,-3.14159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16029e-05,9.25482e-08,1.60898e-05,5.15752e-07,-6.46604e-05,0,0,0,0,0,0,0,150,150,0.333333,0,0,0,1,1,0,0,0.0136606,0.000108962,1,0,150,0,0,150,0
1781298841646699,0.00797615,-0.353691,1.81996,0,0.968029,0.000174533,0,0,0,0,0,0,0,0,0,0,0,0,0.372429,0.00297061,0.120401,-3.13379,-8.7209e-05,-3.14159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.28229e-06,7.40386e-08,1.28718e-05,4.12602e-07,-5.17283e-05,0,0,0,0,0,0,0,150,150,0.333333,0,0,0,1,1,0,0,0.0119431,9.52618e-05,1,0,150,0,0,150,0
1781298841651693,0.00797615,-0.353691,1.81996,0,0.968029,0.000174533,0,0,0,0,0,0,0,0,0,0,0,0,0.372429,0.00297061,0.120401,-3.13379,-8.7209e-05,-3.14159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.42583e-06,5.92308e-08,1.02974e-05,3.30081e-07,-4.13826e-05,0,0,0,0,0,0,0,150,150,0.333333,0,0,0,1,1,0,0,0.010427,8.3169e-05,1,0,150,0,0,150,0
1781298841656766,0.00797615,-0.353691,1.81996,0,0.968029,0.000174533,0,0,0,0,0,0,0,0,0,0,0,0,0.372429,0.00297061,0.120401,-3.13379,-8.7209e-05,-3.14159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.94067e-06,4.73847e-08,8.23796e-06,2.64065e-07,-3.31061e-05,0,0,0,0,0,0,0,150,150,0.333333,0,0,0,1,1,0,0,0.00909195,7.25204e-05,1,0,150,0,0,150,0
1781298841661823,0.00797615,-0.353691,1.81996,0,0.968029,0.000174533,0,0,0,0,0,0,0,0,0,0,0,0,0.372429,0.00297061,0.120401,-3.13379,-8.7209e-05,-3.14159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.75253e-06,3.79077e-08,6.59037e-06,2.11252e-07,-2.64849e-05,0,0,0,0,0,0,0,150,150,0.333333,0,0,0,1,1,0,0,0.00791888,6.31636e-05,1,0,150,0,0,150,0
1781298841666915,0.00797615,-0.353691,1.81996,0,0.968029,0.000174533,0,0,0,0,0,0,0,0,0,0,0,0,0.372429,0.00297061,0.120401,-3.13379,-8.7209e-05,-3.14159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.80203e-06,3.03262e-08,5.27229e-06,1.69002e-07,-2.11879e-05,0,0,0,0,0,0,0,150,150,0.333333,0,0,0,1,1,0,0,0.00689008,5.49575e-05,1,0,150,0,0,150,0
1781298841671893,0.00797615,-0.353691,1.81996,0,0.968029,0.000174533,0,0,0,0,0,0,0,0,0,0,0,0,0.372429,0.00297061,0.120401,-3.13379,-8.7209e-05,-3.14159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04162e-06,2.4261e-08,4.21783e-06,1.35201e-07,-1.69503e-05,0,0,0,0,0,0,0,150,150,0.333333,0,0,0,1,1,0,0,0.00598935,4.7773e-05,1,0,150,0,0,150,0
1781298841677125,0.00797615,-0.353691,1.81996,0,0.968029,0.000174533,0,0,0,0,0,0,0,0,0,0,0,0,0.372429,0.00297061,0.120401,-3.13379,-8.7209e-05,-3.14159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4333e-06,1.94088e-08,3.37427e-06,1.08161e-07,-1.35603e-05,0,0,0,0,0,0,0,150,150,0.333333,0,0,0,1,1,0,0,0.00520194,4.14923e-05,1,0,150,0,0,150,0
1781298841682200,0.00797615,-0.353691,1.81996,0,0.968029,0.000174533,0,0,0,0,0,0,0,0,0,0,0,0,0.372429,0.00297061,0.120401,-3.13379,-8.7209e-05,-3.14159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94664e-06,1.5527e-08,2.69941e-06,8.65289e-08,-1.08482e-05,0,0,0,0,0,0,0,150,150,0.333333,0,0,0,1,1,0,0,0.00451454,3.60095e-05,1,0,150,0,0,150,0
1781298841687158,0.00797615,-0.353691,1.81996,0,0.968029,0.000174533,0,0,0,0,0,0,0,0,0,0,0,0,0.372429,0.00297061,0.120401,-3.13379,-8.7209e-05,-3.14159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55731e-06,1.24216e-08,2.15953e-06,6.92231e-08,-8.67857e-06,0,0,0,0,0,0,0,150,150,0.333333,0,0,0,1,1,0,0,0.00391521,3.1229e-05,1,0,150,0,0,150,0
1781298841692329,0.00797615,-0.353691,1.81996,0,0.968029,0.000174533,0,0,0,0,0,0,0,0,0,0,0,0,0.372429,0.00297061,0.120401,-3.13379,-8.7209e-05,-3.14159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24585e-06,9.93729e-09,1.72763e-06,5.53785e-08,-6.94286e-06,0,0,0,0,0,0,0,150,150,0.333333,0,0,0,1,1,0,0,0.00339325,2.70656e-05,1,0,150,0,0,150,0
1781298841697359,0.00797615,-0.353691,1.81996,-1.74533e-05,0.968029,0.000174533,0,0,0,0,0,0,0,0,0,0,0,0,0.372429,0.00296716,0.120401,-3.13378,-8.72065e-05,-3.14158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.96679e-07,7.94983e-09,1.3821e-06,4.43028e-08,-5.55428e-06,0,0,0,0,0,0,0,150,150,0.333333,0,0,0,1,1,0,0,0.00293912,2.34434e-05,1,0,150,0,0,150,0
